web-scraper-order,web-scraper-start-url,category,category-href,merk,merk-href,gambar-src,nama,harga,lokasi
1519715980-154,https://www.lazada.co.id/beli-laptop/?spm=a2o4j.home.cate_1.7.b36b4cee167qZ5,Laptop Gaming,https://www.lazada.co.id/beli-laptop-gaming/?up_id=4925017&from=onesearch_category_3378,,https://www.lazada.co.id/beli-laptop-gaming/acer/?&from=onesearch_category_9112,,ACER ASPIRE E5-475G i7 7500U  4GB RAM  1TB HDD  G940MX 2GB  DOS,Rp8.755.000,DKI Jakarta
1519715971-44,https://www.lazada.co.id/beli-laptop/?spm=a2o4j.home.cate_1.7.b36b4cee167qZ5,Laptop Gaming,https://www.lazada.co.id/beli-laptop-gaming/?up_id=4925017&from=onesearch_category_3378,,https://www.lazada.co.id/beli-laptop-gaming/hp/?&from=onesearch_category_9112,https://id-live-02.slatic.net/p/2/hp-14-bp030tx-intel-core-i7-7500u-8gb-1tb-vga-non-dvd-1434-dos-snow-white-1517220813-15964058-87d953af62d494b082cabb65d5768cae-catalog_233.jpg,HP 14-BP030TX - Intel Core i7-7500U - 8GB - 1TB - VGA - Non DVD - 14" - DOS - Snow White,Rp9.999.000,
1519715997-214,https://www.lazada.co.id/beli-laptop/?spm=a2o4j.home.cate_1.7.b36b4cee167qZ5,Laptop,https://www.lazada.co.id/jual-laptop-umum/?up_id=19868970&from=onesearch_category_3378,,https://www.lazada.co.id/jual-laptop-umum/toshiba/?&from=onesearch_category_9110,https://id-live-01.slatic.net/p/2/toshiba-l50-b223gx-1491959927-31662571-d6c7ffaf571ef301be65e5cb2ba40898-catalog_233.jpg,TOSHIBA L50-B223GX,Rp11.200.000,DKI Jakarta
1519715986-164,https://www.lazada.co.id/beli-laptop/?spm=a2o4j.home.cate_1.7.b36b4cee167qZ5,Laptop Gaming,https://www.lazada.co.id/beli-laptop-gaming/?up_id=4925017&from=onesearch_category_3378,,https://www.lazada.co.id/beli-laptop-gaming/asus/?&from=onesearch_category_9112,https://id-live-03.slatic.net/p/2/asus-rog-strix-gl553vd-i7-7700hq-16gb-1tb-gtx1050-win10-15634-full-hd-1080p-1489020179-28687251-120f2624f8132f9b6e002c2edd89b16e-catalog_233.jpg,Asus ROG STRIX GL553VD - I7 7700HQ - 16GB - 1TB - GTX1050 - Win10 - 15.6" Full HD 1080p,Rp15.800.000,Banten
1519716004-316,https://www.lazada.co.id/beli-laptop/?spm=a2o4j.home.cate_1.7.b36b4cee167qZ5,Laptop,https://www.lazada.co.id/jual-laptop-umum/?up_id=19868970&from=onesearch_category_3378,,https://www.lazada.co.id/jual-laptop-umum/acer/?&from=onesearch_category_9110,,Acer Aspire S13 S5-371 - Intel Core i5-6200U - RAM 4GB - 256GB SSD - 13.3' - Windows 10 - White,Rp8.639.000,DKI Jakarta
1519716016-450,https://www.lazada.co.id/beli-laptop/?spm=a2o4j.home.cate_1.7.b36b4cee167qZ5,Laptop,https://www.lazada.co.id/jual-laptop-umum/?up_id=19868970&from=onesearch_category_3378,,https://www.lazada.co.id/jual-laptop-umum/asus/?&from=onesearch_category_9110,,ASUS X441UV-WX280T Notebook - Black [Core i3-6100U/4GB/1TB/GT920MX-2GB/14"/Win10],Rp6.349.000,Jawa Barat
1519715971-79,https://www.lazada.co.id/beli-laptop/?spm=a2o4j.home.cate_1.7.b36b4cee167qZ5,Laptop Gaming,https://www.lazada.co.id/beli-laptop-gaming/?up_id=4925017&from=onesearch_category_3378,,https://www.lazada.co.id/beli-laptop-gaming/hp/?&from=onesearch_category_9112,,HP 14-ac137TX - RAM 4GB - Intel Core i5-6200U - Radeon R5-2GB - 14"LED - Windows 10 - Silver,Rp11.000.000,DKI Jakarta
1519715976-113,https://www.lazada.co.id/beli-laptop/?spm=a2o4j.home.cate_1.7.b36b4cee167qZ5,Laptop Gaming,https://www.lazada.co.id/beli-laptop-gaming/?up_id=4925017&from=onesearch_category_3378,,https://www.lazada.co.id/beli-laptop-gaming/lenovo/?&from=onesearch_category_9112,,Lenovo IdeaPad 500s-14ISK-5YID - Intel Core i7-6500 - 4GB RAM - VGA 2GB - 14" - Windows 10 - PUTIH,Rp10.699.000,DKI Jakarta
1519716016-439,https://www.lazada.co.id/beli-laptop/?spm=a2o4j.home.cate_1.7.b36b4cee167qZ5,Laptop,https://www.lazada.co.id/jual-laptop-umum/?up_id=19868970&from=onesearch_category_3378,,https://www.lazada.co.id/jual-laptop-umum/asus/?&from=onesearch_category_9110,,Laptop Murah !! ASUS X441NA N3350 Ram 4GB - Windows 10 Ori - Hdd 500GB - LCD 14 " - Garansi Resmi,Rp3.750.000,Jawa Timur
1519715960-34,https://www.lazada.co.id/beli-laptop/?spm=a2o4j.home.cate_1.7.b36b4cee167qZ5,Laptop Gaming,https://www.lazada.co.id/beli-laptop-gaming/?up_id=4925017&from=onesearch_category_3378,,https://www.lazada.co.id/beli-laptop-gaming/dell/?&from=onesearch_category_9112,,DELL INSPIRON 15-7567 - i7 7700HQ - 16GB - 256GB - 1TB - GTX1050Ti - W10 - 15.6"FHD - RED,Rp17.777.000,DKI Jakarta
1519716007-358,https://www.lazada.co.id/beli-laptop/?spm=a2o4j.home.cate_1.7.b36b4cee167qZ5,Laptop,https://www.lazada.co.id/jual-laptop-umum/?up_id=19868970&from=onesearch_category_3378,,https://www.lazada.co.id/jual-laptop-umum/lenovo/?&from=onesearch_category_9110,,Lenovo Ideapad 320-14AST - AMD A4-9120 - RAM 4GB - 500GB - 14' - Windows 10 - Platinum Grey,Rp3.539.000,Jawa Timur
1519716004-330,https://www.lazada.co.id/beli-laptop/?spm=a2o4j.home.cate_1.7.b36b4cee167qZ5,Laptop,https://www.lazada.co.id/jual-laptop-umum/?up_id=19868970&from=onesearch_category_3378,,https://www.lazada.co.id/jual-laptop-umum/acer/?&from=onesearch_category_9110,,Acer es1-432 - RAM 6GB - DC N3350 - 500GB - DVD - 14" - DOS - DENIM BLUE(Black),Rp4.499.000,DKI Jakarta
1519716007-366,https://www.lazada.co.id/beli-laptop/?spm=a2o4j.home.cate_1.7.b36b4cee167qZ5,Laptop,https://www.lazada.co.id/jual-laptop-umum/?up_id=19868970&from=onesearch_category_3378,,https://www.lazada.co.id/jual-laptop-umum/lenovo/?&from=onesearch_category_9110,,Lenovo Ideapad 320 RESMI ( Intel Core i3-6006U/4GB DDR4/1TB/Intel HD Graphics/14"/DOS ),Rp5.298.000,DKI Jakarta
1519715986-166,https://www.lazada.co.id/beli-laptop/?spm=a2o4j.home.cate_1.7.b36b4cee167qZ5,Laptop Gaming,https://www.lazada.co.id/beli-laptop-gaming/?up_id=4925017&from=onesearch_category_3378,,https://www.lazada.co.id/beli-laptop-gaming/asus/?&from=onesearch_category_9112,,LAPTOP GAMING TERBAIK Asus ROG GL 552X KBL DM409T Plus Back Pack Asus ROG I7 Kabylake 8GB DDR4 HDD 1TB VGA NVIDIA GEFORCE GTX 950M 4GB Windows 10,Rp13.161.000,Jawa Timur
1519716016-437,https://www.lazada.co.id/beli-laptop/?spm=a2o4j.home.cate_1.7.b36b4cee167qZ5,Laptop,https://www.lazada.co.id/jual-laptop-umum/?up_id=19868970&from=onesearch_category_3378,,https://www.lazada.co.id/jual-laptop-umum/asus/?&from=onesearch_category_9110,,Asus X454Y BX801D - AmdQuadCore A8 - AmdRadeon Graphic R5 - Ram4Gb - Hdd500Gb -Windows 10 ORI,Rp4.889.000,DKI Jakarta
1519715971-61,https://www.lazada.co.id/beli-laptop/?spm=a2o4j.home.cate_1.7.b36b4cee167qZ5,Laptop Gaming,https://www.lazada.co.id/beli-laptop-gaming/?up_id=4925017&from=onesearch_category_3378,,https://www.lazada.co.id/beli-laptop-gaming/hp/?&from=onesearch_category_9112,,HP Envy 15-4722HQ - RAM 8GB - Intel Core i7-4722HQ - GTX950M-4GB - 15.6"LED - Win7Pro - Silver,Rp17.999.000,DKI Jakarta
1519715997-239,https://www.lazada.co.id/beli-laptop/?spm=a2o4j.home.cate_1.7.b36b4cee167qZ5,Laptop,https://www.lazada.co.id/jual-laptop-umum/?up_id=19868970&from=onesearch_category_3378,,https://www.lazada.co.id/jual-laptop-umum/toshiba/?&from=onesearch_category_9110,,Toshiba Satellite C55DT-B5128 - RAM 4GB - AMD QuadCore A6-6310 - 15.6" Touch - Hitam,Rp5.850.000,
1519715971-54,https://www.lazada.co.id/beli-laptop/?spm=a2o4j.home.cate_1.7.b36b4cee167qZ5,Laptop Gaming,https://www.lazada.co.id/beli-laptop-gaming/?up_id=4925017&from=onesearch_category_3378,,https://www.lazada.co.id/beli-laptop-gaming/hp/?&from=onesearch_category_9112,,Hp Pavilion 15 Bc045Tx Silver,Rp13.199.000,Sumatera Utara
1519716007-351,https://www.lazada.co.id/beli-laptop/?spm=a2o4j.home.cate_1.7.b36b4cee167qZ5,Laptop,https://www.lazada.co.id/jual-laptop-umum/?up_id=19868970&from=onesearch_category_3378,,https://www.lazada.co.id/jual-laptop-umum/lenovo/?&from=onesearch_category_9110,,Lenovo - IdeaPad G40-45 - 14" - Quad Core A8 6410M - 4GB - 500GB - Hitam,Rp5.499.000,DKI Jakarta
1519715997-238,https://www.lazada.co.id/beli-laptop/?spm=a2o4j.home.cate_1.7.b36b4cee167qZ5,Laptop,https://www.lazada.co.id/jual-laptop-umum/?up_id=19868970&from=onesearch_category_3378,,https://www.lazada.co.id/jual-laptop-umum/toshiba/?&from=onesearch_category_9110,,"TOSHIBA C55 C1968 CORE I5 6200 RAM 4GB Hardisk 1TB Windows10 LCD 15,6inc",Rp7.175.000,
1519716011-403,https://www.lazada.co.id/beli-laptop/?spm=a2o4j.home.cate_1.7.b36b4cee167qZ5,Laptop,https://www.lazada.co.id/jual-laptop-umum/?up_id=19868970&from=onesearch_category_3378,,https://www.lazada.co.id/jual-laptop-umum/hp/?&from=onesearch_category_9110,,"HP 14-bs014TU Intel® Core™ i3-6006U (2 GHz, 3 MB cache, 2 cores) 14"" 4GB RAM 500GB HDD DOS Red",Rp5.079.000,Jawa Barat
1519716011-373,https://www.lazada.co.id/beli-laptop/?spm=a2o4j.home.cate_1.7.b36b4cee167qZ5,Laptop,https://www.lazada.co.id/jual-laptop-umum/?up_id=19868970&from=onesearch_category_3378,,https://www.lazada.co.id/jual-laptop-umum/hp/?&from=onesearch_category_9110,https://id-live-01.slatic.net/p/2/hp-15-bw528au-amd-e2-9000e-ram-4gb-500gb-156-inch-dos-black-lazada-eksklusif-1512997167-49798735-5d21bc78a24b2f7a274208f18462450a-catalog_233.jpg,HP 15-BW528AU - AMD E2-9000e - RAM 4GB - 500GB - 15.6 inch - DOS - Black (Lazada eksklusif),Rp3.129.000,DKI Jakarta
1519715980-144,https://www.lazada.co.id/beli-laptop/?spm=a2o4j.home.cate_1.7.b36b4cee167qZ5,Laptop Gaming,https://www.lazada.co.id/beli-laptop-gaming/?up_id=4925017&from=onesearch_category_3378,,https://www.lazada.co.id/beli-laptop-gaming/acer/?&from=onesearch_category_9112,,Acer NITRO 5 AN515-41-F6T3 BLACK - [AMD FX-9830P Quad Core/8GB/1TB+128GB SSD/RX550 4GB DDR5 128bit/15.6" FHD/DOS],Rp12.270.000,DKI Jakarta
1519715997-215,https://www.lazada.co.id/beli-laptop/?spm=a2o4j.home.cate_1.7.b36b4cee167qZ5,Laptop,https://www.lazada.co.id/jual-laptop-umum/?up_id=19868970&from=onesearch_category_3378,,https://www.lazada.co.id/jual-laptop-umum/toshiba/?&from=onesearch_category_9110,https://id-live-02.slatic.net/p/2/toshiba-l50-b223bx-1491882418-29286471-56c8c58217afeb4700224f395a977d37-catalog_233.jpg,TOSHIBA L50-B223BX,Rp11.200.000,
1519715980-131,https://www.lazada.co.id/beli-laptop/?spm=a2o4j.home.cate_1.7.b36b4cee167qZ5,Laptop Gaming,https://www.lazada.co.id/beli-laptop-gaming/?up_id=4925017&from=onesearch_category_3378,,https://www.lazada.co.id/beli-laptop-gaming/acer/?&from=onesearch_category_9112,,Acer Aspire E5-475G-541U I Intel Core i5-7200U Kabylake I 8GB I 1TB I NVIDIA GeForce 940MX ( 2 GB GDDR5 ) I DVDRW I DOS I 14" I GREY,Rp7.787.000,Jawa Timur
1519715971-59,https://www.lazada.co.id/beli-laptop/?spm=a2o4j.home.cate_1.7.b36b4cee167qZ5,Laptop Gaming,https://www.lazada.co.id/beli-laptop-gaming/?up_id=4925017&from=onesearch_category_3378,,https://www.lazada.co.id/beli-laptop-gaming/hp/?&from=onesearch_category_9112,,HP14 AM101TX - WIN10 - i5 7200 - 4GB DDR4 - 1TB- AMD R5 2GB - 14" - Black,Rp7.399.000,DKI Jakarta
1519716011-375,https://www.lazada.co.id/beli-laptop/?spm=a2o4j.home.cate_1.7.b36b4cee167qZ5,Laptop,https://www.lazada.co.id/jual-laptop-umum/?up_id=19868970&from=onesearch_category_3378,,https://www.lazada.co.id/jual-laptop-umum/hp/?&from=onesearch_category_9110,https://id-live-03.slatic.net/p/2/hp-14-bw005au-amd-quadcore-a4-9210-4gb-1434-amd-radeon-r3-black-1502621173-32720763-368f93b389275c344824c185a2dc151a-catalog_233.jpg,HP 14-bw005au-AMD QuadCore A4 9210-4GB-14"-AMD RADEON R3-black,Rp3.552.500,DKI Jakarta
1519716004-323,https://www.lazada.co.id/beli-laptop/?spm=a2o4j.home.cate_1.7.b36b4cee167qZ5,Laptop,https://www.lazada.co.id/jual-laptop-umum/?up_id=19868970&from=onesearch_category_3378,,https://www.lazada.co.id/jual-laptop-umum/acer/?&from=onesearch_category_9110,,ACER ASPIRE ONE E5-475G/1TB/VGA/INTEL CORE I3/4GB/14"/LINUX/RESMI,Rp6.250.000,Banten
1519715976-108,https://www.lazada.co.id/beli-laptop/?spm=a2o4j.home.cate_1.7.b36b4cee167qZ5,Laptop Gaming,https://www.lazada.co.id/beli-laptop-gaming/?up_id=4925017&from=onesearch_category_3378,,https://www.lazada.co.id/beli-laptop-gaming/lenovo/?&from=onesearch_category_9112,,Lenovo Y700-15ISK-7JID Gaming Laptop - Black [15/i7-6700HQ/16GB/Win10],Rp17.999.000,DKI Jakarta
1519715986-200,https://www.lazada.co.id/beli-laptop/?spm=a2o4j.home.cate_1.7.b36b4cee167qZ5,Laptop Gaming,https://www.lazada.co.id/beli-laptop-gaming/?up_id=4925017&from=onesearch_category_3378,,https://www.lazada.co.id/beli-laptop-gaming/asus/?&from=onesearch_category_9112,,LAPTOP GAMING ASUS ROG GL 552X KBL DM409T Plus Back Pack Asus ROG I7 Kabylake RAM 4GB HDD 1TB VGA NVIDIA GEFORCE GTX 950M 4GB Windows 10,Rp12.899.000,Jawa Timur
1519715980-122,https://www.lazada.co.id/beli-laptop/?spm=a2o4j.home.cate_1.7.b36b4cee167qZ5,Laptop Gaming,https://www.lazada.co.id/beli-laptop-gaming/?up_id=4925017&from=onesearch_category_3378,,https://www.lazada.co.id/beli-laptop-gaming/acer/?&from=onesearch_category_9112,https://id-live-02.slatic.net/p/2/laptop-gaming-acer-e5-475g-541u-core-i5-7200u-kabylake-4gb-1000gb-nvidia-geforce-940mx2-gb-gddr5-steel-grey-1495071262-96296812-eb598e8b11783d33a18c17f2e67f0982-catalog_233.jpg,Laptop Gaming Acer E5-475G-541U Core i5-7200U KABYLAKE 4GB 1000GB NVIDIA GeForce 940MX(2 GB GDDR5) Steel Grey,Rp7.094.213,Jawa Timur
1519716000-263,https://www.lazada.co.id/beli-laptop/?spm=a2o4j.home.cate_1.7.b36b4cee167qZ5,Laptop,https://www.lazada.co.id/jual-laptop-umum/?up_id=19868970&from=onesearch_category_3378,,https://www.lazada.co.id/jual-laptop-umum/dell/?&from=onesearch_category_9110,,DELL Vostro 3468 i3-7100 / 4GB / 1TB / Linux,Rp6.150.000,DKI Jakarta
1519715997-246,https://www.lazada.co.id/beli-laptop/?spm=a2o4j.home.cate_1.7.b36b4cee167qZ5,Laptop,https://www.lazada.co.id/jual-laptop-umum/?up_id=19868970&from=onesearch_category_3378,,https://www.lazada.co.id/jual-laptop-umum/toshiba/?&from=onesearch_category_9110,,Toshiba C640-1061U - 2GB - Intel Pentium B950 - 14" - Hitam,Rp4.799.000,
1519716004-315,https://www.lazada.co.id/beli-laptop/?spm=a2o4j.home.cate_1.7.b36b4cee167qZ5,Laptop,https://www.lazada.co.id/jual-laptop-umum/?up_id=19868970&from=onesearch_category_3378,,https://www.lazada.co.id/jual-laptop-umum/acer/?&from=onesearch_category_9110,,Acer GAMING & DESAIN ES1-421-24Q8 / AMD E1-6010 / 2GB DDR3 / 500GB HDD / AMD Radeon™ R2 Graphics / 14",Rp4.999.000,DKI Jakarta
1519715980-152,https://www.lazada.co.id/beli-laptop/?spm=a2o4j.home.cate_1.7.b36b4cee167qZ5,Laptop Gaming,https://www.lazada.co.id/beli-laptop-gaming/?up_id=4925017&from=onesearch_category_3378,,https://www.lazada.co.id/beli-laptop-gaming/acer/?&from=onesearch_category_9112,,Acer Aspire E5-475G-55BD - Intel Kabylake Core i5 7200U - RAM 4GB DDR4 - GT940MX 2GB DDR5 - 14" - WIN 10 - Grey - Promo,Rp8.156.679,Jawa Timur
1519716004-298,https://www.lazada.co.id/beli-laptop/?spm=a2o4j.home.cate_1.7.b36b4cee167qZ5,Laptop,https://www.lazada.co.id/jual-laptop-umum/?up_id=19868970&from=onesearch_category_3378,,https://www.lazada.co.id/jual-laptop-umum/acer/?&from=onesearch_category_9110,,Laptop Gaming Acer E5-475G-341S Intel Core I3 2GB 500GB NVIDIA 2GB DDR5 PROMO MURAH GAME Layar 14 Inch,Rp5.624.000,Jawa Timur
1519716007-365,https://www.lazada.co.id/beli-laptop/?spm=a2o4j.home.cate_1.7.b36b4cee167qZ5,Laptop,https://www.lazada.co.id/jual-laptop-umum/?up_id=19868970&from=onesearch_category_3378,,https://www.lazada.co.id/jual-laptop-umum/lenovo/?&from=onesearch_category_9110,,Lenovo Ideapad IP320 Laptop - [ Intel Core i5 - 7200U / 4 GB / 1 TB / 14 Inch / GeForce 920MX ],Rp6.999.000,Sumatera Utara
1519716004-324,https://www.lazada.co.id/beli-laptop/?spm=a2o4j.home.cate_1.7.b36b4cee167qZ5,Laptop,https://www.lazada.co.id/jual-laptop-umum/?up_id=19868970&from=onesearch_category_3378,,https://www.lazada.co.id/jual-laptop-umum/acer/?&from=onesearch_category_9110,,Laptop GAMING Acer E5-475G-341S Nvidia GeForce 940MX 2GB,Rp6.200.000,Jawa Timur
1519716007-347,https://www.lazada.co.id/beli-laptop/?spm=a2o4j.home.cate_1.7.b36b4cee167qZ5,Laptop,https://www.lazada.co.id/jual-laptop-umum/?up_id=19868970&from=onesearch_category_3378,,https://www.lazada.co.id/jual-laptop-umum/lenovo/?&from=onesearch_category_9110,,Lenovo Ideapad 320 RESMI ( Intel Core i3-6006U/4GB DDR4/1TB/Intel HD Graphics/14"/DOS ),Rp5.298.000,DKI Jakarta
1519715960-23,https://www.lazada.co.id/beli-laptop/?spm=a2o4j.home.cate_1.7.b36b4cee167qZ5,Laptop Gaming,https://www.lazada.co.id/beli-laptop-gaming/?up_id=4925017&from=onesearch_category_3378,,https://www.lazada.co.id/beli-laptop-gaming/dell/?&from=onesearch_category_9112,,Dell Inspiron 14 - 7460 - Core i7 7500u - RAM 8GB - HDD 1 TB + 128GB SSD - nVidia Geforce GT940MX - Win 10 - Gold,Rp14.769.000,DKI Jakarta
1519715971-64,https://www.lazada.co.id/beli-laptop/?spm=a2o4j.home.cate_1.7.b36b4cee167qZ5,Laptop Gaming,https://www.lazada.co.id/beli-laptop-gaming/?up_id=4925017&from=onesearch_category_3378,,https://www.lazada.co.id/beli-laptop-gaming/hp/?&from=onesearch_category_9112,,HP OMEN 15 CE085TX I7 7700 8GB/1TB/VGA GTX1050 4GB/W10,Rp14.800.000,Banten
1519716016-440,https://www.lazada.co.id/beli-laptop/?spm=a2o4j.home.cate_1.7.b36b4cee167qZ5,Laptop,https://www.lazada.co.id/jual-laptop-umum/?up_id=19868970&from=onesearch_category_3378,,https://www.lazada.co.id/jual-laptop-umum/asus/?&from=onesearch_category_9110,,Asus X441NA-BX403T - Intel Celeron N3350 - RAM 4GB - 500GB - 14' - Windows 10 - Red,Rp3.629.000,DKI Jakarta
1519716011-391,https://www.lazada.co.id/beli-laptop/?spm=a2o4j.home.cate_1.7.b36b4cee167qZ5,Laptop,https://www.lazada.co.id/jual-laptop-umum/?up_id=19868970&from=onesearch_category_3378,,https://www.lazada.co.id/jual-laptop-umum/hp/?&from=onesearch_category_9110,,HP14-AC156TU - 2GB RAM - Intel Core i3 5005U - 14" - Silver,Rp4.899.000,DKI Jakarta
1519715960-27,https://www.lazada.co.id/beli-laptop/?spm=a2o4j.home.cate_1.7.b36b4cee167qZ5,Laptop Gaming,https://www.lazada.co.id/beli-laptop-gaming/?up_id=4925017&from=onesearch_category_3378,,https://www.lazada.co.id/beli-laptop-gaming/dell/?&from=onesearch_category_9112,,DELL INSPIRON 15 7567 I7-7700HQ/8GB/128SSD+1TB+5GB/GTX1050Ti-4GB DOS,Rp14.500.000,Banten
1519715976-94,https://www.lazada.co.id/beli-laptop/?spm=a2o4j.home.cate_1.7.b36b4cee167qZ5,Laptop Gaming,https://www.lazada.co.id/beli-laptop-gaming/?up_id=4925017&from=onesearch_category_3378,,https://www.lazada.co.id/beli-laptop-gaming/lenovo/?&from=onesearch_category_9112,,LENOVO LEGION Y520 - i5 7300HQ - 4GB - 1TB - GTX1050 - DOS - 15.6"IPS FHD,Rp10.199.000,DKI Jakarta
1519715976-106,https://www.lazada.co.id/beli-laptop/?spm=a2o4j.home.cate_1.7.b36b4cee167qZ5,Laptop Gaming,https://www.lazada.co.id/beli-laptop-gaming/?up_id=4925017&from=onesearch_category_3378,,https://www.lazada.co.id/beli-laptop-gaming/lenovo/?&from=onesearch_category_9112,,Lenovo Legion Y520 - I7 7700HQ - 8GB - 256GB SSD + 2TB HDD - GTX1050TI - W10 - 15.6 Full HD 1080p,Rp16.150.000,Banten
1519716007-362,https://www.lazada.co.id/beli-laptop/?spm=a2o4j.home.cate_1.7.b36b4cee167qZ5,Laptop,https://www.lazada.co.id/jual-laptop-umum/?up_id=19868970&from=onesearch_category_3378,,https://www.lazada.co.id/jual-laptop-umum/lenovo/?&from=onesearch_category_9110,,Lenovo Ideapad 110 - Core i3 - 4GB -1TB - VGA - DOS,Rp5.999.000,DKI Jakarta
1519715980-155,https://www.lazada.co.id/beli-laptop/?spm=a2o4j.home.cate_1.7.b36b4cee167qZ5,Laptop Gaming,https://www.lazada.co.id/beli-laptop-gaming/?up_id=4925017&from=onesearch_category_3378,,https://www.lazada.co.id/beli-laptop-gaming/acer/?&from=onesearch_category_9112,,ACER NITRO 5 ANS15-51-72D0 I7 7700HQ - 8GB RAM - 1TB HDD - GTX1050 2GB - DOS - 15.6 Inch FHD IPS,Rp12.699.900,Banten
1519716007-352,https://www.lazada.co.id/beli-laptop/?spm=a2o4j.home.cate_1.7.b36b4cee167qZ5,Laptop,https://www.lazada.co.id/jual-laptop-umum/?up_id=19868970&from=onesearch_category_3378,,https://www.lazada.co.id/jual-laptop-umum/lenovo/?&from=onesearch_category_9110,,LENOVO IdeaPad 320-14ISK-1FID - RAM 4GB - Intel Core i3 6006U - 14" - Win10,Rp5.750.000,DKI Jakarta
1519716000-262,https://www.lazada.co.id/beli-laptop/?spm=a2o4j.home.cate_1.7.b36b4cee167qZ5,Laptop,https://www.lazada.co.id/jual-laptop-umum/?up_id=19868970&from=onesearch_category_3378,,https://www.lazada.co.id/jual-laptop-umum/dell/?&from=onesearch_category_9110,,"Dell Vostro 3468 [Ci3-7100U, 4GB, 1TB, Intel HD, Ubuntu] Hitam",Rp6.200.000,DKI Jakarta
1519715971-42,https://www.lazada.co.id/beli-laptop/?spm=a2o4j.home.cate_1.7.b36b4cee167qZ5,Laptop Gaming,https://www.lazada.co.id/beli-laptop-gaming/?up_id=4925017&from=onesearch_category_3378,,https://www.lazada.co.id/beli-laptop-gaming/hp/?&from=onesearch_category_9112,https://id-live-02.slatic.net/p/2/hp-omen-15-ce088tx-intel-core-i7-7700hq-ram-16gb-1tb-128gb-ssd-nvidia-gtx1050-4gb-15639-windows-10-hitam-1516683285-18031063-05827fe42b0042a2bf5224f80adf1d42-catalog_233.jpg,HP Omen 15-ce088tx - Intel Core i7-7700HQ - RAM 16GB - 1TB + 128GB SSD - Nvidia GTX1050 4GB - 15.6' - Windows 10 - Hitam,Rp16.399.000,DKI Jakarta
1519715960-30,https://www.lazada.co.id/beli-laptop/?spm=a2o4j.home.cate_1.7.b36b4cee167qZ5,Laptop Gaming,https://www.lazada.co.id/beli-laptop-gaming/?up_id=4925017&from=onesearch_category_3378,,https://www.lazada.co.id/beli-laptop-gaming/dell/?&from=onesearch_category_9112,,DELL INSPIRON 15-7567 - i5 7300HQ - 4GB - 128GB - 500GB - GTX1050Ti - W10 - 15.6"FHD - BLACK,Rp13.666.000,DKI Jakarta
1519715980-134,https://www.lazada.co.id/beli-laptop/?spm=a2o4j.home.cate_1.7.b36b4cee167qZ5,Laptop Gaming,https://www.lazada.co.id/beli-laptop-gaming/?up_id=4925017&from=onesearch_category_3378,,https://www.lazada.co.id/beli-laptop-gaming/acer/?&from=onesearch_category_9112,,Acer Predator Nitro 5 AN515-51 Intel i7-7700HQ-8GB DDR4-GTX1050 4GB-16"-Hitam-Win10,Rp15.849.000,Jawa Tengah
1519715960-32,https://www.lazada.co.id/beli-laptop/?spm=a2o4j.home.cate_1.7.b36b4cee167qZ5,Laptop Gaming,https://www.lazada.co.id/beli-laptop-gaming/?up_id=4925017&from=onesearch_category_3378,,https://www.lazada.co.id/beli-laptop-gaming/dell/?&from=onesearch_category_9112,,DELL INSPIRON 15-7577 - i7 7700HQ - 16GB - 128GB - 1TB - GTX1060 - W10 - 15.6"IPS 4K UHD,Rp21.999.000,DKI Jakarta
1519715971-41,https://www.lazada.co.id/beli-laptop/?spm=a2o4j.home.cate_1.7.b36b4cee167qZ5,Laptop Gaming,https://www.lazada.co.id/beli-laptop-gaming/?up_id=4925017&from=onesearch_category_3378,,https://www.lazada.co.id/beli-laptop-gaming/hp/?&from=onesearch_category_9112,https://id-live-03.slatic.net/p/2/hp-15-bw071ax-amd-a12-9720p-ram-8gb-1tb-radeon-530-4gb-15639-dos-silk-gold-1509868856-46796633-8c6f27c53e7a4b2a709df2724a0a924c-catalog_233.jpg,HP 15-BW071AX - AMD A12-9720P - RAM 8GB - 1TB - Radeon 530 4GB - 15.6' - DOS - Silk Gold,Rp7.379.000,DKI Jakarta
1519716000-274,https://www.lazada.co.id/beli-laptop/?spm=a2o4j.home.cate_1.7.b36b4cee167qZ5,Laptop,https://www.lazada.co.id/jual-laptop-umum/?up_id=19868970&from=onesearch_category_3378,,https://www.lazada.co.id/jual-laptop-umum/dell/?&from=onesearch_category_9110,,"Dell Inspiron 3467 [ Ci7-7500U, 4GB, 1TB, AMD 2GB, Ubuntu ] Hitam",Rp9.199.000,DKI Jakarta
1519715971-76,https://www.lazada.co.id/beli-laptop/?spm=a2o4j.home.cate_1.7.b36b4cee167qZ5,Laptop Gaming,https://www.lazada.co.id/beli-laptop-gaming/?up_id=4925017&from=onesearch_category_3378,,https://www.lazada.co.id/beli-laptop-gaming/hp/?&from=onesearch_category_9112,,HP Pavilion 15 AC653TX - 15.6" - Intel i5 6200U - 8GB RAM -1TB - R5 M330 2GB - Win 10 - Hitam,Rp12.900.000,DKI Jakarta
